VWAP Window,MFI Period,Regime Window,ATR Period,mfi_entry,bear_exit,bull_exit,Min Stop Dollars,Max Stop Dollars,Risk Per Trade,Max Hold Hours,regime_params,total_pnl,total_return,sharpe_ratio,win_rate,max_drawdown,total_trades,avg_trade_pnl,risk_adjusted_score,regime_contribution
50,9,20,2,30,55,75,1.0,3.5,0.015,36,"{'bear_high_vol': {'position_scale': 1.75, 'reward_risk': 2.5, 'stop_mult': 1.2, 'mfi_overbought': 55, 'trailing_stop': True}, 'bull_high_vol': {'position_scale': 1.0, 'reward_risk': 2.0, 'stop_mult': 1.2, 'mfi_overbought': 75, 'trailing_stop': True}, 'bear_med_vol': {'position_scale': 0.0, 'reward_risk': 2.0, 'stop_mult': 1.2}, 'bull_med_vol': {'position_scale': 0.0, 'reward_risk': 1.5, 'stop_mult': 1.2}, 'bull_low_vol': {'position_scale': 0.0, 'reward_risk': 1.5, 'stop_mult': 1.2}, 'bear_low_vol': {'position_scale': 0.0, 'reward_risk': 1.5, 'stop_mult': 1.2}}",189175.5831999997,4.171977894173081,1.1769020422677854,0.6470588235294118,-0.2529230953420926,102,1854.662580392154,0.8082389103433463,"{'bear_high_vol': {'trades': 54, 'win_rate': 0.6296296296296297, 'avg_pnl': 3100.393520370367, 'total_pnl': 167421.2500999998, 'contribution': 0.8850045405859759}, 'bull_high_vol': {'trades': 48, 'win_rate': 0.6666666666666666, 'avg_pnl': 453.21527291666507, 'total_pnl': 21754.333099999923, 'contribution': 0.1149954594140242}}"
50,9,20,2,30,55,75,1.0,3.5,0.015,48,"{'bear_high_vol': {'position_scale': 1.75, 'reward_risk': 2.5, 'stop_mult': 1.2, 'mfi_overbought': 55, 'trailing_stop': True}, 'bull_high_vol': {'position_scale': 1.0, 'reward_risk': 2.0, 'stop_mult': 1.2, 'mfi_overbought': 75, 'trailing_stop': True}, 'bear_med_vol': {'position_scale': 0.0, 'reward_risk': 2.0, 'stop_mult': 1.2}, 'bull_med_vol': {'position_scale': 0.0, 'reward_risk': 1.5, 'stop_mult': 1.2}, 'bull_low_vol': {'position_scale': 0.0, 'reward_risk': 1.5, 'stop_mult': 1.2}, 'bear_low_vol': {'position_scale': 0.0, 'reward_risk': 1.5, 'stop_mult': 1.2}}",187499.18319999974,4.086349889590078,1.1665513487317687,0.6372549019607843,-0.26529180725943774,102,1838.2272862745072,0.8018435993324262,"{'bear_high_vol': {'trades': 54, 'win_rate': 0.6296296296296297, 'avg_pnl': 3100.393520370367, 'total_pnl': 167421.2500999998, 'contribution': 0.8929172236522044}, 'bull_high_vol': {'trades': 48, 'win_rate': 0.6458333333333334, 'avg_pnl': 418.2902729166652, 'total_pnl': 20077.93309999993, 'contribution': 0.10708277634779562}}"
50,9,20,2,30,55,75,1.0,3.5,0.015,72,"{'bear_high_vol': {'position_scale': 1.75, 'reward_risk': 2.5, 'stop_mult': 1.2, 'mfi_overbought': 55, 'trailing_stop': True}, 'bull_high_vol': {'position_scale': 1.0, 'reward_risk': 2.0, 'stop_mult': 1.2, 'mfi_overbought': 75, 'trailing_stop': True}, 'bear_med_vol': {'position_scale': 0.0, 'reward_risk': 2.0, 'stop_mult': 1.2}, 'bull_med_vol': {'position_scale': 0.0, 'reward_risk': 1.5, 'stop_mult': 1.2}, 'bull_low_vol': {'position_scale': 0.0, 'reward_risk': 1.5, 'stop_mult': 1.2}, 'bear_low_vol': {'position_scale': 0.0, 'reward_risk': 1.5, 'stop_mult': 1.2}}",124162.49819999955,2.054044553459573,1.160964614529661,0.6632653061224489,-0.2682085311258888,98,1266.964267346934,0.8116644162238018,"{'bear_high_vol': {'trades': 52, 'win_rate': 0.6538461538461539, 'avg_pnl': 2189.7430788461465, 'total_pnl': 113866.64009999963, 'contribution': 0.9170775536151385}, 'bull_high_vol': {'trades': 46, 'win_rate': 0.6739130434782609, 'avg_pnl': 223.8230021739111, 'total_pnl': 10295.85809999991, 'contribution': 0.08292244638486138}}"
50,9,20,2,30,55,75,1.0,3.5,0.02,12,"{'bear_high_vol': {'position_scale': 1.75, 'reward_risk': 2.5, 'stop_mult': 1.2, 'mfi_overbought': 55, 'trailing_stop': True}, 'bull_high_vol': {'position_scale': 1.0, 'reward_risk': 2.0, 'stop_mult': 1.2, 'mfi_overbought': 75, 'trailing_stop': True}, 'bear_med_vol': {'position_scale': 0.0, 'reward_risk': 2.0, 'stop_mult': 1.2}, 'bull_med_vol': {'position_scale': 0.0, 'reward_risk': 1.5, 'stop_mult': 1.2}, 'bull_low_vol': {'position_scale': 0.0, 'reward_risk': 1.5, 'stop_mult': 1.2}, 'bear_low_vol': {'position_scale': 0.0, 'reward_risk': 1.5, 'stop_mult': 1.2}}",251428.91769999982,7.057420381612026,1.1633757263382922,0.6190476190476191,-0.29270255406554446,105,2394.561120952379,0.7890785368059388,"{'bear_high_vol': {'trades': 56, 'win_rate': 0.6071428571428571, 'avg_pnl': 4200.673751785713, 'total_pnl': 235237.7300999999, 'contribution': 0.9356033198244963}, 'bull_high_vol': {'trades': 49, 'win_rate': 0.6326530612244898, 'avg_pnl': 330.43239999999895, 'total_pnl': 16191.187599999948, 'contribution': 0.06439668017550378}}"
50,9,20,2,30,55,75,1.0,3.5,0.02,24,"{'bear_high_vol': {'position_scale': 1.75, 'reward_risk': 2.5, 'stop_mult': 1.2, 'mfi_overbought': 55, 'trailing_stop': True}, 'bull_high_vol': {'position_scale': 1.0, 'reward_risk': 2.0, 'stop_mult': 1.2, 'mfi_overbought': 75, 'trailing_stop': True}, 'bear_med_vol': {'position_scale': 0.0, 'reward_risk': 2.0, 'stop_mult': 1.2}, 'bull_med_vol': {'position_scale': 0.0, 'reward_risk': 1.5, 'stop_mult': 1.2}, 'bull_low_vol': {'position_scale': 0.0, 'reward_risk': 1.5, 'stop_mult': 1.2}, 'bear_low_vol': {'position_scale': 0.0, 'reward_risk': 1.5, 'stop_mult': 1.2}}",249689.1640999996,6.9924774349238215,1.1671047509412436,0.6372549019607843,-0.32734246622315766,102,2447.932981372545,0.7894334675396822,"{'bear_high_vol': {'trades': 54, 'win_rate': 0.6296296296296297, 'avg_pnl': 4157.194261111106, 'total_pnl': 224488.49009999973, 'contribution': 0.899071815587852}, 'bull_high_vol': {'trades': 48, 'win_rate': 0.6458333333333334, 'avg_pnl': 525.0140416666637, 'total_pnl': 25200.673999999857, 'contribution': 0.10092818441214806}}"
50,9,20,2,30,55,75,1.0,3.5,0.02,36,"{'bear_high_vol': {'position_scale': 1.75, 'reward_risk': 2.5, 'stop_mult': 1.2, 'mfi_overbought': 55, 'trailing_stop': True}, 'bull_high_vol': {'position_scale': 1.0, 'reward_risk': 2.0, 'stop_mult': 1.2, 'mfi_overbought': 75, 'trailing_stop': True}, 'bear_med_vol': {'position_scale': 0.0, 'reward_risk': 2.0, 'stop_mult': 1.2}, 'bull_med_vol': {'position_scale': 0.0, 'reward_risk': 1.5, 'stop_mult': 1.2}, 'bull_low_vol': {'position_scale': 0.0, 'reward_risk': 1.5, 'stop_mult': 1.2}, 'bear_low_vol': {'position_scale': 0.0, 'reward_risk': 1.5, 'stop_mult': 1.2}}",252234.95269999962,7.183283499796859,1.1769033706056817,0.6470588235294118,-0.3316572345853324,102,2472.891693137251,0.7924920824946984,"{'bear_high_vol': {'trades': 54, 'win_rate': 0.6296296296296297, 'avg_pnl': 4133.892779629624, 'total_pnl': 223230.2100999997, 'contribution': 0.885009027141067}, 'bull_high_vol': {'trades': 48, 'win_rate': 0.6666666666666666, 'avg_pnl': 604.2654708333313, 'total_pnl': 29004.742599999903, 'contribution': 0.11499097285893299}}"
50,9,20,2,30,55,75,1.0,3.5,0.02,48,"{'bear_high_vol': {'position_scale': 1.75, 'reward_risk': 2.5, 'stop_mult': 1.2, 'mfi_overbought': 55, 'trailing_stop': True}, 'bull_high_vol': {'position_scale': 1.0, 'reward_risk': 2.0, 'stop_mult': 1.2, 'mfi_overbought': 75, 'trailing_stop': True}, 'bear_med_vol': {'position_scale': 0.0, 'reward_risk': 2.0, 'stop_mult': 1.2}, 'bull_med_vol': {'position_scale': 0.0, 'reward_risk': 1.5, 'stop_mult': 1.2}, 'bull_low_vol': {'position_scale': 0.0, 'reward_risk': 1.5, 'stop_mult': 1.2}, 'bear_low_vol': {'position_scale': 0.0, 'reward_risk': 1.5, 'stop_mult': 1.2}}",250000.3826999996,7.003433158169999,1.166555623694722,0.6372549019607843,-0.3463459197184637,102,2450.984144117643,0.785632776840621,"{'bear_high_vol': {'trades': 54, 'win_rate': 0.6296296296296297, 'avg_pnl': 4133.892779629624, 'total_pnl': 223230.2100999997, 'contribution': 0.8929194735188701}, 'bull_high_vol': {'trades': 48, 'win_rate': 0.6458333333333334, 'avg_pnl': 557.7119291666648, 'total_pnl': 26770.17259999991, 'contribution': 0.10708052648112987}}"
50,9,20,2,30,55,75,1.0,3.5,0.02,72,"{'bear_high_vol': {'position_scale': 1.75, 'reward_risk': 2.5, 'stop_mult': 1.2, 'mfi_overbought': 55, 'trailing_stop': True}, 'bull_high_vol': {'position_scale': 1.0, 'reward_risk': 2.0, 'stop_mult': 1.2, 'mfi_overbought': 75, 'trailing_stop': True}, 'bear_med_vol': {'position_scale': 0.0, 'reward_risk': 2.0, 'stop_mult': 1.2}, 'bull_med_vol': {'position_scale': 0.0, 'reward_risk': 1.5, 'stop_mult': 1.2}, 'bull_low_vol': {'position_scale': 0.0, 'reward_risk': 1.5, 'stop_mult': 1.2}, 'bear_low_vol': {'position_scale': 0.0, 'reward_risk': 1.5, 'stop_mult': 1.2}}",165551.1526999994,3.2085459186166876,1.1609675795048793,0.6632653061224489,-0.34966873521225617,98,1689.297476530606,0.7953723754065284,"{'bear_high_vol': {'trades': 52, 'win_rate': 0.6538461538461539, 'avg_pnl': 2919.6938480769136, 'total_pnl': 151824.0800999995, 'contribution': 0.917082591234655}, 'bull_high_vol': {'trades': 46, 'win_rate': 0.6739130434782609, 'avg_pnl': 298.41462173912805, 'total_pnl': 13727.07259999989, 'contribution': 0.08291740876534495}}"
50,9,20,2,30,55,75,1.0,3.5,0.025,12,"{'bear_high_vol': {'position_scale': 1.75, 'reward_risk': 2.5, 'stop_mult': 1.2, 'mfi_overbought': 55, 'trailing_stop': True}, 'bull_high_vol': {'position_scale': 1.0, 'reward_risk': 2.0, 'stop_mult': 1.2, 'mfi_overbought': 75, 'trailing_stop': True}, 'bear_med_vol': {'position_scale': 0.0, 'reward_risk': 2.0, 'stop_mult': 1.2}, 'bull_med_vol': {'position_scale': 0.0, 'reward_risk': 1.5, 'stop_mult': 1.2}, 'bull_low_vol': {'position_scale': 0.0, 'reward_risk': 1.5, 'stop_mult': 1.2}, 'bear_low_vol': {'position_scale': 0.0, 'reward_risk': 1.5, 'stop_mult': 1.2}}",314296.42389999976,11.228892193290516,1.163413776601128,0.6190476190476191,-0.36597244235734216,105,2993.299275238093,0.7744245591475792,"{'bear_high_vol': {'trades': 56, 'win_rate': 0.6071428571428571, 'avg_pnl': 5250.941460714283, 'total_pnl': 294052.7217999998, 'contribution': 0.9355904154148412}, 'bull_high_vol': {'trades': 49, 'win_rate': 0.6326530612244898, 'avg_pnl': 413.1367775510191, 'total_pnl': 20243.702099999937, 'contribution': 0.06440958458515872}}"
50,9,20,2,30,55,75,1.0,3.5,0.025,24,"{'bear_high_vol': {'position_scale': 1.75, 'reward_risk': 2.5, 'stop_mult': 1.2, 'mfi_overbought': 55, 'trailing_stop': True}, 'bull_high_vol': {'position_scale': 1.0, 'reward_risk': 2.0, 'stop_mult': 1.2, 'mfi_overbought': 75, 'trailing_stop': True}, 'bear_med_vol': {'position_scale': 0.0, 'reward_risk': 2.0, 'stop_mult': 1.2}, 'bull_med_vol': {'position_scale': 0.0, 'reward_risk': 1.5, 'stop_mult': 1.2}, 'bull_low_vol': {'position_scale': 0.0, 'reward_risk': 1.5, 'stop_mult': 1.2}, 'bear_low_vol': {'position_scale': 0.0, 'reward_risk': 1.5, 'stop_mult': 1.2}}",312118.19979999954,11.134006708950112,1.167130217004781,0.6372549019607843,-0.40208528349779693,102,3059.9823509803878,0.7744849040847543,"{'bear_high_vol': {'trades': 54, 'win_rate': 0.6296296296296297, 'avg_pnl': 5196.563551851846, 'total_pnl': 280614.4317999997, 'contribution': 0.8990646235298455}, 'bull_high_vol': {'trades': 48, 'win_rate': 0.6458333333333334, 'avg_pnl': 656.3284999999963, 'total_pnl': 31503.767999999825, 'contribution': 0.10093537647015441}}"
50,9,20,2,30,55,75,1.0,3.5,0.025,36,"{'bear_high_vol': {'position_scale': 1.75, 'reward_risk': 2.5, 'stop_mult': 1.2, 'mfi_overbought': 55, 'trailing_stop': True}, 'bull_high_vol': {'position_scale': 1.0, 'reward_risk': 2.0, 'stop_mult': 1.2, 'mfi_overbought': 75, 'trailing_stop': True}, 'bear_med_vol': {'position_scale': 0.0, 'reward_risk': 2.0, 'stop_mult': 1.2}, 'bull_med_vol': {'position_scale': 0.0, 'reward_risk': 1.5, 'stop_mult': 1.2}, 'bull_low_vol': {'position_scale': 0.0, 'reward_risk': 1.5, 'stop_mult': 1.2}, 'bear_low_vol': {'position_scale': 0.0, 'reward_risk': 1.5, 'stop_mult': 1.2}}",315298.87889999954,11.49011006902867,1.176923447330053,0.6470588235294118,-0.40663931333885894,102,3091.1654794117603,0.7774956667439931,"{'bear_high_vol': {'trades': 54, 'win_rate': 0.6296296296296297, 'avg_pnl': 5167.422811111104, 'total_pnl': 279040.83179999964, 'contribution': 0.8850041991062723}, 'bull_high_vol': {'trades': 48, 'win_rate': 0.6666666666666666, 'avg_pnl': 755.3759812499975, 'total_pnl': 36258.04709999988, 'contribution': 0.1149958008937276}}"
50,9,20,2,30,55,75,1.0,3.5,0.025,48,"{'bear_high_vol': {'position_scale': 1.75, 'reward_risk': 2.5, 'stop_mult': 1.2, 'mfi_overbought': 55, 'trailing_stop': True}, 'bull_high_vol': {'position_scale': 1.0, 'reward_risk': 2.0, 'stop_mult': 1.2, 'mfi_overbought': 75, 'trailing_stop': True}, 'bear_med_vol': {'position_scale': 0.0, 'reward_risk': 2.0, 'stop_mult': 1.2}, 'bull_med_vol': {'position_scale': 0.0, 'reward_risk': 1.5, 'stop_mult': 1.2}, 'bull_low_vol': {'position_scale': 0.0, 'reward_risk': 1.5, 'stop_mult': 1.2}, 'bear_low_vol': {'position_scale': 0.0, 'reward_risk': 1.5, 'stop_mult': 1.2}}",312504.4488999995,11.148242758558563,1.1665713117521375,0.6372549019607843,-0.4228802128158414,102,3063.76910686274,0.7703259182211455,"{'bear_high_vol': {'trades': 54, 'win_rate': 0.6296296296296297, 'avg_pnl': 5167.422811111104, 'total_pnl': 279040.83179999964, 'contribution': 0.892917949751467}, 'bull_high_vol': {'trades': 48, 'win_rate': 0.6458333333333334, 'avg_pnl': 697.158689583331, 'total_pnl': 33463.61709999989, 'contribution': 0.1070820502485331}}"
50,9,20,2,30,55,75,1.0,3.5,0.025,72,"{'bear_high_vol': {'position_scale': 1.75, 'reward_risk': 2.5, 'stop_mult': 1.2, 'mfi_overbought': 55, 'trailing_stop': True}, 'bull_high_vol': {'position_scale': 1.0, 'reward_risk': 2.0, 'stop_mult': 1.2, 'mfi_overbought': 75, 'trailing_stop': True}, 'bear_med_vol': {'position_scale': 0.0, 'reward_risk': 2.0, 'stop_mult': 1.2}, 'bull_med_vol': {'position_scale': 0.0, 'reward_risk': 1.5, 'stop_mult': 1.2}, 'bull_low_vol': {'position_scale': 0.0, 'reward_risk': 1.5, 'stop_mult': 1.2}, 'bear_low_vol': {'position_scale': 0.0, 'reward_risk': 1.5, 'stop_mult': 1.2}}",206945.23389999926,4.662723709630426,1.1610040695054862,0.6632653061224489,-0.4263848246075041,98,2111.6860602040742,0.7800291575274787,"{'bear_high_vol': {'trades': 52, 'win_rate': 0.6538461538461539, 'avg_pnl': 3649.6967653846045, 'total_pnl': 189784.23179999943, 'contribution': 0.9170746686135693}, 'bull_high_vol': {'trades': 46, 'win_rate': 0.6739130434782609, 'avg_pnl': 373.0652630434752, 'total_pnl': 17161.00209999986, 'contribution': 0.08292533138643074}}"
50,9,20,2,30,55,75,1.25,1.5,0.005,12,"{'bear_high_vol': {'position_scale': 1.75, 'reward_risk': 2.5, 'stop_mult': 1.2, 'mfi_overbought': 55, 'trailing_stop': True}, 'bull_high_vol': {'position_scale': 1.0, 'reward_risk': 2.0, 'stop_mult': 1.2, 'mfi_overbought': 75, 'trailing_stop': True}, 'bear_med_vol': {'position_scale': 0.0, 'reward_risk': 2.0, 'stop_mult': 1.2}, 'bull_med_vol': {'position_scale': 0.0, 'reward_risk': 1.5, 'stop_mult': 1.2}, 'bull_low_vol': {'position_scale': 0.0, 'reward_risk': 1.5, 'stop_mult': 1.2}, 'bear_low_vol': {'position_scale': 0.0, 'reward_risk': 1.5, 'stop_mult': 1.2}}",57952.72749999998,0.7271606166389417,1.0530013837794656,0.6346153846153846,-0.10665175668946401,104,557.2377644230767,0.664326712508261,"{'bear_high_vol': {'trades': 55, 'win_rate': 0.6181818181818182, 'avg_pnl': 1001.0374636363633, 'total_pnl': 55057.060499999985, 'contribution': 0.9500339824385315}, 'bull_high_vol': {'trades': 49, 'win_rate': 0.6530612244897959, 'avg_pnl': 59.095244897959134, 'total_pnl': 2895.6669999999976, 'contribution': 0.049966017561468505}}"
50,9,20,2,30,55,75,1.25,1.5,0.005,24,"{'bear_high_vol': {'position_scale': 1.75, 'reward_risk': 2.5, 'stop_mult': 1.2, 'mfi_overbought': 55, 'trailing_stop': True}, 'bull_high_vol': {'position_scale': 1.0, 'reward_risk': 2.0, 'stop_mult': 1.2, 'mfi_overbought': 75, 'trailing_stop': True}, 'bear_med_vol': {'position_scale': 0.0, 'reward_risk': 2.0, 'stop_mult': 1.2}, 'bull_med_vol': {'position_scale': 0.0, 'reward_risk': 1.5, 'stop_mult': 1.2}, 'bull_low_vol': {'position_scale': 0.0, 'reward_risk': 1.5, 'stop_mult': 1.2}, 'bear_low_vol': {'position_scale': 0.0, 'reward_risk': 1.5, 'stop_mult': 1.2}}",60031.40059999995,0.7654264748683051,1.107940428369413,0.6464646464646465,-0.1122186226311912,99,606.3777838383834,0.6762677364596202,"{'bear_high_vol': {'trades': 52, 'win_rate': 0.6346153846153846, 'avg_pnl': 1007.429549999999, 'total_pnl': 52386.33659999995, 'contribution': 0.8726489150079899}, 'bull_high_vol': {'trades': 47, 'win_rate': 0.6595744680851063, 'avg_pnl': 162.66093617021272, 'total_pnl': 7645.063999999998, 'contribution': 0.12735108499201006}}"
50,9,20,2,30,55,75,1.25,1.5,0.005,36,"{'bear_high_vol': {'position_scale': 1.75, 'reward_risk': 2.5, 'stop_mult': 1.2, 'mfi_overbought': 55, 'trailing_stop': True}, 'bull_high_vol': {'position_scale': 1.0, 'reward_risk': 2.0, 'stop_mult': 1.2, 'mfi_overbought': 75, 'trailing_stop': True}, 'bear_med_vol': {'position_scale': 0.0, 'reward_risk': 2.0, 'stop_mult': 1.2}, 'bull_med_vol': {'position_scale': 0.0, 'reward_risk': 1.5, 'stop_mult': 1.2}, 'bull_low_vol': {'position_scale': 0.0, 'reward_risk': 1.5, 'stop_mult': 1.2}, 'bear_low_vol': {'position_scale': 0.0, 'reward_risk': 1.5, 'stop_mult': 1.2}}",60486.93999999996,0.7729089375353675,1.1110449377186074,0.6464646464646465,-0.11298088918082178,99,610.9791919191915,0.6779374407496941,"{'bear_high_vol': {'trades': 52, 'win_rate': 0.6346153846153846, 'avg_pnl': 1005.1150096153834, 'total_pnl': 52265.98049999994, 'contribution': 0.8640870326718458}, 'bull_high_vol': {'trades': 47, 'win_rate': 0.6595744680851063, 'avg_pnl': 174.9140319148939, 'total_pnl': 8220.959500000014, 'contribution': 0.13591296732815414}}"
50,9,20,2,30,55,75,1.25,1.5,0.005,48,"{'bear_high_vol': {'position_scale': 1.75, 'reward_risk': 2.5, 'stop_mult': 1.2, 'mfi_overbought': 55, 'trailing_stop': True}, 'bull_high_vol': {'position_scale': 1.0, 'reward_risk': 2.0, 'stop_mult': 1.2, 'mfi_overbought': 75, 'trailing_stop': True}, 'bear_med_vol': {'position_scale': 0.0, 'reward_risk': 2.0, 'stop_mult': 1.2}, 'bull_med_vol': {'position_scale': 0.0, 'reward_risk': 1.5, 'stop_mult': 1.2}, 'bull_low_vol': {'position_scale': 0.0, 'reward_risk': 1.5, 'stop_mult': 1.2}, 'bear_low_vol': {'position_scale': 0.0, 'reward_risk': 1.5, 'stop_mult': 1.2}}",59928.139999999956,0.7630431886156501,1.1008546278482305,0.6363636363636364,-0.11513556262777848,99,605.334747474747,0.6712309020198987,"{'bear_high_vol': {'trades': 52, 'win_rate': 0.6346153846153846, 'avg_pnl': 1005.1150096153834, 'total_pnl': 52265.98049999994, 'contribution': 0.8721442130524989}, 'bull_high_vol': {'trades': 47, 'win_rate': 0.6382978723404256, 'avg_pnl': 163.02467021276627, 'total_pnl': 7662.159500000015, 'contribution': 0.12785578694750113}}"
50,9,20,2,30,55,75,1.25,1.5,0.005,72,"{'bear_high_vol': {'position_scale': 1.75, 'reward_risk': 2.5, 'stop_mult': 1.2, 'mfi_overbought': 55, 'trailing_stop': True}, 'bull_high_vol': {'position_scale': 1.0, 'reward_risk': 2.0, 'stop_mult': 1.2, 'mfi_overbought': 75, 'trailing_stop': True}, 'bear_med_vol': {'position_scale': 0.0, 'reward_risk': 2.0, 'stop_mult': 1.2}, 'bull_med_vol': {'position_scale': 0.0, 'reward_risk': 1.5, 'stop_mult': 1.2}, 'bull_low_vol': {'position_scale': 0.0, 'reward_risk': 1.5, 'stop_mult': 1.2}, 'bear_low_vol': {'position_scale': 0.0, 'reward_risk': 1.5, 'stop_mult': 1.2}}",56097.079999999936,0.6974394251063163,1.036154284258057,0.6391752577319587,-0.12684350305284914,97,578.3204123711333,0.6546897224822135,"{'bear_high_vol': {'trades': 52, 'win_rate': 0.6346153846153846, 'avg_pnl': 1001.4182788461525, 'total_pnl': 52073.75049999993, 'contribution': 0.9282791635500456}, 'bull_high_vol': {'trades': 45, 'win_rate': 0.6444444444444445, 'avg_pnl': 89.40732222222232, 'total_pnl': 4023.3295000000044, 'contribution': 0.07172083644995442}}"
50,9,20,2,30,55,75,1.25,1.5,0.01,12,"{'bear_high_vol': {'position_scale': 1.75, 'reward_risk': 2.5, 'stop_mult': 1.2, 'mfi_overbought': 55, 'trailing_stop': True}, 'bull_high_vol': {'position_scale': 1.0, 'reward_risk': 2.0, 'stop_mult': 1.2, 'mfi_overbought': 75, 'trailing_stop': True}, 'bear_med_vol': {'position_scale': 0.0, 'reward_risk': 2.0, 'stop_mult': 1.2}, 'bull_med_vol': {'position_scale': 0.0, 'reward_risk': 1.5, 'stop_mult': 1.2}, 'bull_low_vol': {'position_scale': 0.0, 'reward_risk': 1.5, 'stop_mult': 1.2}, 'bear_low_vol': {'position_scale': 0.0, 'reward_risk': 1.5, 'stop_mult': 1.2}}",115894.88489999998,1.8133338817171412,1.0529371805368084,0.6346153846153846,-0.2106253202947092,104,1114.3738932692306,0.811721089787212,"{'bear_high_vol': {'trades': 55, 'win_rate': 0.6181818181818182, 'avg_pnl': 2002.1368418181812, 'total_pnl': 110117.52629999997, 'contribution': 0.9501500121857405}, 'bull_high_vol': {'trades': 49, 'win_rate': 0.6530612244897959, 'avg_pnl': 117.90527755102032, 'total_pnl': 5777.358599999996, 'contribution': 0.049849987814259415}}"
50,9,20,2,30,55,75,1.25,1.5,0.01,24,"{'bear_high_vol': {'position_scale': 1.75, 'reward_risk': 2.5, 'stop_mult': 1.2, 'mfi_overbought': 55, 'trailing_stop': True}, 'bull_high_vol': {'position_scale': 1.0, 'reward_risk': 2.0, 'stop_mult': 1.2, 'mfi_overbought': 75, 'trailing_stop': True}, 'bear_med_vol': {'position_scale': 0.0, 'reward_risk': 2.0, 'stop_mult': 1.2}, 'bull_med_vol': {'position_scale': 0.0, 'reward_risk': 1.5, 'stop_mult': 1.2}, 'bull_low_vol': {'position_scale': 0.0, 'reward_risk': 1.5, 'stop_mult': 1.2}, 'bear_low_vol': {'position_scale': 0.0, 'reward_risk': 1.5, 'stop_mult': 1.2}}",120049.44269999993,1.9463790135184222,1.1078610963755708,0.6464646464646465,-0.2178438555367385,99,1212.6206333333325,0.815017087478511,"{'bear_high_vol': {'trades': 52, 'win_rate': 0.6346153846153846, 'avg_pnl': 2014.8772769230757, 'total_pnl': 104773.61839999993, 'contribution': 0.8727538924260245}, 'bull_high_vol': {'trades': 47, 'win_rate': 0.6595744680851063, 'avg_pnl': 325.0175382978722, 'total_pnl': 15275.824299999993, 'contribution': 0.12724610757397545}}"
50,9,20,2,30,55,75,1.25,1.5,0.01,36,"{'bear_high_vol': {'position_scale': 1.75, 'reward_risk': 2.5, 'stop_mult': 1.2, 'mfi_overbought': 55, 'trailing_stop': True}, 'bull_high_vol': {'position_scale': 1.0, 'reward_risk': 2.0, 'stop_mult': 1.2, 'mfi_overbought': 75, 'trailing_stop': True}, 'bear_med_vol': {'position_scale': 0.0, 'reward_risk': 2.0, 'stop_mult': 1.2}, 'bull_med_vol': {'position_scale': 0.0, 'reward_risk': 1.5, 'stop_mult': 1.2}, 'bull_low_vol': {'position_scale': 0.0, 'reward_risk': 1.5, 'stop_mult': 1.2}, 'bear_low_vol': {'position_scale': 0.0, 'reward_risk': 1.5, 'stop_mult': 1.2}}",120961.39489999994,1.9695428807864963,1.1109771726913804,0.6464646464646465,-0.21918098915028647,99,1221.8322717171711,0.8147496607558014,"{'bear_high_vol': {'trades': 52, 'win_rate': 0.6346153846153846, 'avg_pnl': 2010.248582692306, 'total_pnl': 104532.9262999999, 'contribution': 0.8641842001443384}, 'bull_high_vol': {'trades': 47, 'win_rate': 0.6595744680851063, 'avg_pnl': 349.5418851063836, 'total_pnl': 16428.46860000003, 'contribution': 0.13581579985566153}}"
50,9,20,2,30,55,75,1.25,1.5,0.01,48,"{'bear_high_vol': {'position_scale': 1.75, 'reward_risk': 2.5, 'stop_mult': 1.2, 'mfi_overbought': 55, 'trailing_stop': True}, 'bull_high_vol': {'position_scale': 1.0, 'reward_risk': 2.0, 'stop_mult': 1.2, 'mfi_overbought': 75, 'trailing_stop': True}, 'bear_med_vol': {'position_scale': 0.0, 'reward_risk': 2.0, 'stop_mult': 1.2}, 'bull_med_vol': {'position_scale': 0.0, 'reward_risk': 1.5, 'stop_mult': 1.2}, 'bull_low_vol': {'position_scale': 0.0, 'reward_risk': 1.5, 'stop_mult': 1.2}, 'bear_low_vol': {'position_scale': 0.0, 'reward_risk': 1.5, 'stop_mult': 1.2}}",119843.79489999994,1.9366306682750203,1.100786436303851,0.6363636363636364,-0.22296062016458149,99,1210.5433828282821,0.8099533305125383,"{'bear_high_vol': {'trades': 52, 'win_rate': 0.6346153846153846, 'avg_pnl': 2010.248582692306, 'total_pnl': 104532.9262999999, 'contribution': 0.8722431260393938}, 'bull_high_vol': {'trades': 47, 'win_rate': 0.6382978723404256, 'avg_pnl': 325.7631617021283, 'total_pnl': 15310.86860000003, 'contribution': 0.1277568739606062}}"
