VWAP Window,MFI Period,Regime Window,ATR Period,Min Stop Dollars,Max Stop Dollars,Risk Per Trade,Max Hold Hours,mfi_entry,bear_exit,bull_exit,regime_params,total_pnl,total_return,sharpe_ratio,win_rate,max_drawdown,total_trades,avg_trade_pnl,balance_score,regime_contribution
50,9,20,2,1.0,2.5,0.025,36,30,55,75,"{'bear_high_vol': {'position_scale': 2.25, 'reward_risk': 2.0, 'stop_mult': 1.4, 'mfi_overbought': 55, 'trailing_stop': True}, 'bull_high_vol': {'position_scale': 1.25, 'reward_risk': 1.5, 'stop_mult': 1.4, 'mfi_overbought': 75, 'trailing_stop': True}, 'bear_med_vol': {'position_scale': 0.0, 'reward_risk': 2.0, 'stop_mult': 1.4}, 'bull_med_vol': {'position_scale': 0.0, 'reward_risk': 1.5, 'stop_mult': 1.4}, 'bull_low_vol': {'position_scale': 0.0, 'reward_risk': 1.5, 'stop_mult': 1.4}, 'bear_low_vol': {'position_scale': 0.0, 'reward_risk': 1.5, 'stop_mult': 1.4}}",398280.0042999995,19.27053368817887,1.1561816230882076,0.6213592233009708,-0.42159378830615474,103,3866.796158252422,0.40483449613139316,"{'bear_high_vol': {'trades': 54, 'win_rate': 0.6111111111111112, 'avg_pnl': 6620.17152407407, 'total_pnl': 357489.26229999977, 'contribution': 0.8975827519343035}, 'bull_high_vol': {'trades': 49, 'win_rate': 0.6326530612244898, 'avg_pnl': 832.4641224489752, 'total_pnl': 40790.74199999979, 'contribution': 0.10241724806569667}}"
50,9,20,2,1.0,2.5,0.025,36,30,55,75,"{'bear_high_vol': {'position_scale': 2.25, 'reward_risk': 2.0, 'stop_mult': 1.6, 'mfi_overbought': 55, 'trailing_stop': True}, 'bull_high_vol': {'position_scale': 1.25, 'reward_risk': 1.5, 'stop_mult': 1.6, 'mfi_overbought': 75, 'trailing_stop': True}, 'bear_med_vol': {'position_scale': 0.0, 'reward_risk': 2.0, 'stop_mult': 1.6}, 'bull_med_vol': {'position_scale': 0.0, 'reward_risk': 1.5, 'stop_mult': 1.6}, 'bull_low_vol': {'position_scale': 0.0, 'reward_risk': 1.5, 'stop_mult': 1.6}, 'bear_low_vol': {'position_scale': 0.0, 'reward_risk': 1.5, 'stop_mult': 1.6}}",402848.6112999995,20.049214007542343,1.1697827540113341,0.6372549019607843,-0.4693842613550619,102,3949.4961892156816,0.4172118149237863,"{'bear_high_vol': {'trades': 53, 'win_rate': 0.6226415094339622, 'avg_pnl': 6775.412684905654, 'total_pnl': 359096.87229999964, 'contribution': 0.8913940925381069}, 'bull_high_vol': {'trades': 49, 'win_rate': 0.6530612244897959, 'avg_pnl': 892.8926326530598, 'total_pnl': 43751.73899999993, 'contribution': 0.10860590746189319}}"
50,9,20,2,1.0,2.5,0.025,36,30,55,75,"{'bear_high_vol': {'position_scale': 2.25, 'reward_risk': 2.0, 'stop_mult': 1.0, 'mfi_overbought': 55, 'trailing_stop': True}, 'bull_high_vol': {'position_scale': 1.25, 'reward_risk': 2.0, 'stop_mult': 1.0, 'mfi_overbought': 75, 'trailing_stop': True}, 'bear_med_vol': {'position_scale': 0.0, 'reward_risk': 2.0, 'stop_mult': 1.0}, 'bull_med_vol': {'position_scale': 0.0, 'reward_risk': 1.5, 'stop_mult': 1.0}, 'bull_low_vol': {'position_scale': 0.0, 'reward_risk': 1.5, 'stop_mult': 1.0}, 'bear_low_vol': {'position_scale': 0.0, 'reward_risk': 1.5, 'stop_mult': 1.0}}",377436.6393999993,15.581640473038185,1.0981736945999425,0.6019417475728155,-0.4569770199741101,103,3664.433392233003,0.41382249515651987,"{'bear_high_vol': {'trades': 54, 'win_rate': 0.5740740740740741, 'avg_pnl': 6242.304025925918, 'total_pnl': 337084.41739999957, 'contribution': 0.8930887524217401}, 'bull_high_vol': {'trades': 49, 'win_rate': 0.6326530612244898, 'avg_pnl': 823.5147346938729, 'total_pnl': 40352.221999999776, 'contribution': 0.10691124757826002}}"
50,9,20,2,1.0,2.5,0.025,36,30,55,75,"{'bear_high_vol': {'position_scale': 2.25, 'reward_risk': 2.0, 'stop_mult': 1.2, 'mfi_overbought': 55, 'trailing_stop': True}, 'bull_high_vol': {'position_scale': 1.25, 'reward_risk': 2.0, 'stop_mult': 1.2, 'mfi_overbought': 75, 'trailing_stop': True}, 'bear_med_vol': {'position_scale': 0.0, 'reward_risk': 2.0, 'stop_mult': 1.2}, 'bull_med_vol': {'position_scale': 0.0, 'reward_risk': 1.5, 'stop_mult': 1.2}, 'bull_low_vol': {'position_scale': 0.0, 'reward_risk': 1.5, 'stop_mult': 1.2}, 'bear_low_vol': {'position_scale': 0.0, 'reward_risk': 1.5, 'stop_mult': 1.2}}",398226.30129999935,19.564206802662206,1.1621215648195504,0.6372549019607843,-0.4413369234817868,102,3904.1794245097976,0.4275996279103621,"{'bear_high_vol': {'trades': 54, 'win_rate': 0.6111111111111112, 'avg_pnl': 6535.337449999992, 'total_pnl': 352908.22229999956, 'contribution': 0.886200186044819}, 'bull_high_vol': {'trades': 48, 'win_rate': 0.6666666666666666, 'avg_pnl': 944.1266458333299, 'total_pnl': 45318.07899999984, 'contribution': 0.11379981395518114}}"
50,9,20,2,1.0,2.5,0.025,36,30,55,75,"{'bear_high_vol': {'position_scale': 2.25, 'reward_risk': 2.0, 'stop_mult': 1.4, 'mfi_overbought': 55, 'trailing_stop': True}, 'bull_high_vol': {'position_scale': 1.25, 'reward_risk': 2.0, 'stop_mult': 1.4, 'mfi_overbought': 75, 'trailing_stop': True}, 'bear_med_vol': {'position_scale': 0.0, 'reward_risk': 2.0, 'stop_mult': 1.4}, 'bull_med_vol': {'position_scale': 0.0, 'reward_risk': 1.5, 'stop_mult': 1.4}, 'bull_low_vol': {'position_scale': 0.0, 'reward_risk': 1.5, 'stop_mult': 1.4}, 'bear_low_vol': {'position_scale': 0.0, 'reward_risk': 1.5, 'stop_mult': 1.4}}",419145.86629999976,24.88652521043944,1.2310147575831962,0.65,-0.4160266096681283,100,4191.458662999998,0.4942011789082986,"{'bear_high_vol': {'trades': 54, 'win_rate': 0.6111111111111112, 'avg_pnl': 6620.17152407407, 'total_pnl': 357489.26229999977, 'contribution': 0.8528994105458507}, 'bull_high_vol': {'trades': 46, 'win_rate': 0.6956521739130435, 'avg_pnl': 1340.36095652174, 'total_pnl': 61656.60400000004, 'contribution': 0.14710058945414936}}"
50,9,20,2,1.0,2.5,0.025,36,30,55,75,"{'bear_high_vol': {'position_scale': 2.25, 'reward_risk': 2.0, 'stop_mult': 1.6, 'mfi_overbought': 55, 'trailing_stop': True}, 'bull_high_vol': {'position_scale': 1.25, 'reward_risk': 2.0, 'stop_mult': 1.6, 'mfi_overbought': 75, 'trailing_stop': True}, 'bear_med_vol': {'position_scale': 0.0, 'reward_risk': 2.0, 'stop_mult': 1.6}, 'bull_med_vol': {'position_scale': 0.0, 'reward_risk': 1.5, 'stop_mult': 1.6}, 'bull_low_vol': {'position_scale': 0.0, 'reward_risk': 1.5, 'stop_mult': 1.6}, 'bear_low_vol': {'position_scale': 0.0, 'reward_risk': 1.5, 'stop_mult': 1.6}}",423751.0962999997,25.796673093110165,1.2433750319567138,0.66,-0.44998634451450675,100,4237.510962999997,0.5051518901757711,"{'bear_high_vol': {'trades': 53, 'win_rate': 0.6226415094339622, 'avg_pnl': 6775.412684905654, 'total_pnl': 359096.87229999964, 'contribution': 0.8474240549121145}, 'bull_high_vol': {'trades': 47, 'win_rate': 0.7021276595744681, 'avg_pnl': 1375.6217872340442, 'total_pnl': 64654.224000000075, 'contribution': 0.1525759450878856}}"
50,9,20,2,1.0,2.5,0.025,36,30,55,75,"{'bear_high_vol': {'position_scale': 2.25, 'reward_risk': 2.0, 'stop_mult': 1.0, 'mfi_overbought': 55, 'trailing_stop': True}, 'bull_high_vol': {'position_scale': 1.25, 'reward_risk': 2.5, 'stop_mult': 1.0, 'mfi_overbought': 75, 'trailing_stop': True}, 'bear_med_vol': {'position_scale': 0.0, 'reward_risk': 2.0, 'stop_mult': 1.0}, 'bull_med_vol': {'position_scale': 0.0, 'reward_risk': 1.5, 'stop_mult': 1.0}, 'bull_low_vol': {'position_scale': 0.0, 'reward_risk': 1.5, 'stop_mult': 1.0}, 'bear_low_vol': {'position_scale': 0.0, 'reward_risk': 1.5, 'stop_mult': 1.0}}",401479.88939999964,20.703673834346684,1.1788313235454786,0.6237623762376238,-0.43286955148491496,101,3975.0484099009864,0.5152543809582917,"{'bear_high_vol': {'trades': 54, 'win_rate': 0.5740740740740741, 'avg_pnl': 6262.884118518508, 'total_pnl': 338195.74239999946, 'contribution': 0.8423728095208541}, 'bull_high_vol': {'trades': 47, 'win_rate': 0.6808510638297872, 'avg_pnl': 1346.4712127659604, 'total_pnl': 63284.14700000014, 'contribution': 0.15762719047914583}}"
50,9,20,2,1.0,2.5,0.025,36,30,55,75,"{'bear_high_vol': {'position_scale': 2.25, 'reward_risk': 2.0, 'stop_mult': 1.2, 'mfi_overbought': 55, 'trailing_stop': True}, 'bull_high_vol': {'position_scale': 1.25, 'reward_risk': 2.5, 'stop_mult': 1.2, 'mfi_overbought': 75, 'trailing_stop': True}, 'bear_med_vol': {'position_scale': 0.0, 'reward_risk': 2.0, 'stop_mult': 1.2}, 'bull_med_vol': {'position_scale': 0.0, 'reward_risk': 1.5, 'stop_mult': 1.2}, 'bull_low_vol': {'position_scale': 0.0, 'reward_risk': 1.5, 'stop_mult': 1.2}, 'bear_low_vol': {'position_scale': 0.0, 'reward_risk': 1.5, 'stop_mult': 1.2}}",414571.8062999997,23.926405165183116,1.2210396714354788,0.6435643564356436,-0.44133692348178694,101,4104.671349504948,0.4974808371574504,"{'bear_high_vol': {'trades': 54, 'win_rate': 0.6111111111111112, 'avg_pnl': 6535.337449999992, 'total_pnl': 352908.22229999956, 'contribution': 0.8512595814212748}, 'bull_high_vol': {'trades': 47, 'win_rate': 0.6808510638297872, 'avg_pnl': 1311.991148936173, 'total_pnl': 61663.58400000013, 'contribution': 0.1487404185787252}}"
50,9,20,2,1.0,2.5,0.025,36,30,55,75,"{'bear_high_vol': {'position_scale': 2.25, 'reward_risk': 2.0, 'stop_mult': 1.4, 'mfi_overbought': 55, 'trailing_stop': True}, 'bull_high_vol': {'position_scale': 1.25, 'reward_risk': 2.5, 'stop_mult': 1.4, 'mfi_overbought': 75, 'trailing_stop': True}, 'bear_med_vol': {'position_scale': 0.0, 'reward_risk': 2.0, 'stop_mult': 1.4}, 'bull_med_vol': {'position_scale': 0.0, 'reward_risk': 1.5, 'stop_mult': 1.4}, 'bull_low_vol': {'position_scale': 0.0, 'reward_risk': 1.5, 'stop_mult': 1.4}, 'bear_low_vol': {'position_scale': 0.0, 'reward_risk': 1.5, 'stop_mult': 1.4}}",417849.0913,24.559304179076026,1.227298236000564,0.65,-0.4160266096681285,100,4178.490913,0.4889073125046674,"{'bear_high_vol': {'trades': 54, 'win_rate': 0.6111111111111112, 'avg_pnl': 6620.17152407407, 'total_pnl': 357489.26229999977, 'contribution': 0.8555463437476662}, 'bull_high_vol': {'trades': 46, 'win_rate': 0.6956521739130435, 'avg_pnl': 1312.170195652178, 'total_pnl': 60359.829000000194, 'contribution': 0.1444536562523337}}"
50,9,20,2,1.0,2.5,0.025,36,30,55,75,"{'bear_high_vol': {'position_scale': 2.25, 'reward_risk': 2.0, 'stop_mult': 1.6, 'mfi_overbought': 55, 'trailing_stop': True}, 'bull_high_vol': {'position_scale': 1.25, 'reward_risk': 2.5, 'stop_mult': 1.6, 'mfi_overbought': 75, 'trailing_stop': True}, 'bear_med_vol': {'position_scale': 0.0, 'reward_risk': 2.0, 'stop_mult': 1.6}, 'bull_med_vol': {'position_scale': 0.0, 'reward_risk': 1.5, 'stop_mult': 1.6}, 'bull_low_vol': {'position_scale': 0.0, 'reward_risk': 1.5, 'stop_mult': 1.6}, 'bear_low_vol': {'position_scale': 0.0, 'reward_risk': 1.5, 'stop_mult': 1.6}}",420752.62129999977,25.001534243729427,1.2344677249745193,0.66,-0.4499863445145067,100,4207.526212999997,0.49307362986594033,"{'bear_high_vol': {'trades': 53, 'win_rate': 0.6226415094339622, 'avg_pnl': 6775.412684905654, 'total_pnl': 359096.87229999964, 'contribution': 0.8534631850670299}, 'bull_high_vol': {'trades': 47, 'win_rate': 0.7021276595744681, 'avg_pnl': 1311.8244468085147, 'total_pnl': 61655.74900000019, 'contribution': 0.14653681493297027}}"
50,9,20,2,1.0,2.5,0.025,36,30,55,75,"{'bear_high_vol': {'position_scale': 2.25, 'reward_risk': 2.0, 'stop_mult': 1.0, 'mfi_overbought': 55, 'trailing_stop': True}, 'bull_high_vol': {'position_scale': 1.25, 'reward_risk': 3.0, 'stop_mult': 1.0, 'mfi_overbought': 75, 'trailing_stop': True}, 'bear_med_vol': {'position_scale': 0.0, 'reward_risk': 2.0, 'stop_mult': 1.0}, 'bull_med_vol': {'position_scale': 0.0, 'reward_risk': 1.5, 'stop_mult': 1.0}, 'bull_low_vol': {'position_scale': 0.0, 'reward_risk': 1.5, 'stop_mult': 1.0}, 'bear_low_vol': {'position_scale': 0.0, 'reward_risk': 1.5, 'stop_mult': 1.0}}",394932.9893999998,19.334570503594847,1.1597332357226857,0.6138613861386139,-0.43286955148491496,101,3910.22761782178,0.49295386079489767,"{'bear_high_vol': {'trades': 54, 'win_rate': 0.5740740740740741, 'avg_pnl': 6242.304025925918, 'total_pnl': 337084.41739999957, 'contribution': 0.8535230696025511}, 'bull_high_vol': {'trades': 47, 'win_rate': 0.6595744680851063, 'avg_pnl': 1230.8206808510672, 'total_pnl': 57848.57200000016, 'contribution': 0.14647693039744883}}"
50,9,20,2,1.0,2.5,0.025,36,30,55,75,"{'bear_high_vol': {'position_scale': 2.25, 'reward_risk': 2.0, 'stop_mult': 1.2, 'mfi_overbought': 55, 'trailing_stop': True}, 'bull_high_vol': {'position_scale': 1.25, 'reward_risk': 3.0, 'stop_mult': 1.2, 'mfi_overbought': 75, 'trailing_stop': True}, 'bear_med_vol': {'position_scale': 0.0, 'reward_risk': 2.0, 'stop_mult': 1.2}, 'bull_med_vol': {'position_scale': 0.0, 'reward_risk': 1.5, 'stop_mult': 1.2}, 'bull_low_vol': {'position_scale': 0.0, 'reward_risk': 1.5, 'stop_mult': 1.2}, 'bear_low_vol': {'position_scale': 0.0, 'reward_risk': 1.5, 'stop_mult': 1.2}}",410863.05129999976,23.006970341275945,1.2098352035932185,0.6336633663366337,-0.44133692348178694,101,4067.9510029702947,0.48211263493578704,"{'bear_high_vol': {'trades': 54, 'win_rate': 0.6111111111111112, 'avg_pnl': 6535.337449999992, 'total_pnl': 352908.22229999956, 'contribution': 0.8589436825321064}, 'bull_high_vol': {'trades': 47, 'win_rate': 0.6595744680851063, 'avg_pnl': 1233.0814680851101, 'total_pnl': 57954.82900000017, 'contribution': 0.1410563174678935}}"
50,9,20,2,1.0,2.5,0.025,36,30,55,75,"{'bear_high_vol': {'position_scale': 2.25, 'reward_risk': 2.0, 'stop_mult': 1.4, 'mfi_overbought': 55, 'trailing_stop': True}, 'bull_high_vol': {'position_scale': 1.25, 'reward_risk': 3.0, 'stop_mult': 1.4, 'mfi_overbought': 75, 'trailing_stop': True}, 'bear_med_vol': {'position_scale': 0.0, 'reward_risk': 2.0, 'stop_mult': 1.4}, 'bull_med_vol': {'position_scale': 0.0, 'reward_risk': 1.5, 'stop_mult': 1.4}, 'bull_low_vol': {'position_scale': 0.0, 'reward_risk': 1.5, 'stop_mult': 1.4}, 'bear_low_vol': {'position_scale': 0.0, 'reward_risk': 1.5, 'stop_mult': 1.4}}",413838.81129999994,23.54257741775488,1.2152350271217383,0.64,-0.41602660966812843,100,4138.388112999999,0.4723260721873245,"{'bear_high_vol': {'trades': 54, 'win_rate': 0.6111111111111112, 'avg_pnl': 6620.17152407407, 'total_pnl': 357489.26229999977, 'contribution': 0.8638369639063378}, 'bull_high_vol': {'trades': 46, 'win_rate': 0.6739130434782609, 'avg_pnl': 1224.9901956521785, 'total_pnl': 56349.54900000021, 'contribution': 0.13616303609366234}}"
50,9,20,2,1.0,2.5,0.025,36,30,55,75,"{'bear_high_vol': {'position_scale': 2.25, 'reward_risk': 2.0, 'stop_mult': 1.6, 'mfi_overbought': 55, 'trailing_stop': True}, 'bull_high_vol': {'position_scale': 1.25, 'reward_risk': 3.0, 'stop_mult': 1.6, 'mfi_overbought': 75, 'trailing_stop': True}, 'bear_med_vol': {'position_scale': 0.0, 'reward_risk': 2.0, 'stop_mult': 1.6}, 'bull_med_vol': {'position_scale': 0.0, 'reward_risk': 1.5, 'stop_mult': 1.6}, 'bull_low_vol': {'position_scale': 0.0, 'reward_risk': 1.5, 'stop_mult': 1.6}, 'bear_low_vol': {'position_scale': 0.0, 'reward_risk': 1.5, 'stop_mult': 1.6}}",420213.92129999975,24.86574046185861,1.2329438769689478,0.6565656565656566,-0.44998634451450675,99,4244.585063636361,0.490885408131766,"{'bear_high_vol': {'trades': 53, 'win_rate': 0.6226415094339622, 'avg_pnl': 6775.412684905654, 'total_pnl': 359096.87229999964, 'contribution': 0.854557295934117}, 'bull_high_vol': {'trades': 46, 'win_rate': 0.6956521739130435, 'avg_pnl': 1328.631500000003, 'total_pnl': 61117.04900000014, 'contribution': 0.14544270406588305}}"
50,9,20,2,1.0,2.5,0.025,36,30,55,75,"{'bear_high_vol': {'position_scale': 2.25, 'reward_risk': 2.5, 'stop_mult': 1.0, 'mfi_overbought': 55, 'trailing_stop': True}, 'bull_high_vol': {'position_scale': 1.25, 'reward_risk': 1.5, 'stop_mult': 1.0, 'mfi_overbought': 75, 'trailing_stop': True}, 'bear_med_vol': {'position_scale': 0.0, 'reward_risk': 2.0, 'stop_mult': 1.0}, 'bull_med_vol': {'position_scale': 0.0, 'reward_risk': 1.5, 'stop_mult': 1.0}, 'bull_low_vol': {'position_scale': 0.0, 'reward_risk': 1.5, 'stop_mult': 1.0}, 'bear_low_vol': {'position_scale': 0.0, 'reward_risk': 1.5, 'stop_mult': 1.0}}",358887.04929999926,12.262784013049332,1.03556885714289,0.6057692307692307,-0.5006484745039039,104,3450.837012499993,0.4337451968902784,"{'bear_high_vol': {'trades': 55, 'win_rate': 0.5818181818181818, 'avg_pnl': 5762.599769090902, 'total_pnl': 316942.9872999996, 'contribution': 0.8831274015548608}, 'bull_high_vol': {'trades': 49, 'win_rate': 0.6326530612244898, 'avg_pnl': 856.0012653061166, 'total_pnl': 41944.061999999714, 'contribution': 0.11687259844513927}}"
50,9,20,2,1.0,2.5,0.025,36,30,55,75,"{'bear_high_vol': {'position_scale': 2.25, 'reward_risk': 2.5, 'stop_mult': 1.2, 'mfi_overbought': 55, 'trailing_stop': True}, 'bull_high_vol': {'position_scale': 1.25, 'reward_risk': 1.5, 'stop_mult': 1.2, 'mfi_overbought': 75, 'trailing_stop': True}, 'bear_med_vol': {'position_scale': 0.0, 'reward_risk': 2.0, 'stop_mult': 1.2}, 'bull_med_vol': {'position_scale': 0.0, 'reward_risk': 1.5, 'stop_mult': 1.2}, 'bull_low_vol': {'position_scale': 0.0, 'reward_risk': 1.5, 'stop_mult': 1.2}, 'bear_low_vol': {'position_scale': 0.0, 'reward_risk': 1.5, 'stop_mult': 1.2}}",403206.8893999992,20.140865188743746,1.1709720238319279,0.6310679611650486,-0.5120694005611905,103,3914.6299941747498,0.4144873172397725,"{'bear_high_vol': {'trades': 54, 'win_rate': 0.6296296296296297, 'avg_pnl': 6666.0279148148065, 'total_pnl': 359965.50739999954, 'contribution': 0.8927563413801138}, 'bull_high_vol': {'trades': 49, 'win_rate': 0.6326530612244898, 'avg_pnl': 882.4771836734652, 'total_pnl': 43241.381999999794, 'contribution': 0.10724365861988636}}"
50,9,20,2,1.0,2.5,0.025,36,30,55,75,"{'bear_high_vol': {'position_scale': 2.25, 'reward_risk': 2.5, 'stop_mult': 1.4, 'mfi_overbought': 55, 'trailing_stop': True}, 'bull_high_vol': {'position_scale': 1.25, 'reward_risk': 1.5, 'stop_mult': 1.4, 'mfi_overbought': 75, 'trailing_stop': True}, 'bear_med_vol': {'position_scale': 0.0, 'reward_risk': 2.0, 'stop_mult': 1.4}, 'bull_med_vol': {'position_scale': 0.0, 'reward_risk': 1.5, 'stop_mult': 1.4}, 'bull_low_vol': {'position_scale': 0.0, 'reward_risk': 1.5, 'stop_mult': 1.4}, 'bear_low_vol': {'position_scale': 0.0, 'reward_risk': 1.5, 'stop_mult': 1.4}}",397231.4393999993,18.80325678625581,1.1513947529459945,0.6310679611650486,-0.4899636321469786,103,3856.6159165048475,0.4053751941770391,"{'bear_high_vol': {'trades': 54, 'win_rate': 0.6296296296296297, 'avg_pnl': 6600.753655555546, 'total_pnl': 356440.6973999995, 'contribution': 0.8973124029114804}, 'bull_high_vol': {'trades': 49, 'win_rate': 0.6326530612244898, 'avg_pnl': 832.4641224489752, 'total_pnl': 40790.74199999979, 'contribution': 0.10268759708851953}}"
50,9,20,2,1.0,2.5,0.025,36,30,55,75,"{'bear_high_vol': {'position_scale': 2.25, 'reward_risk': 2.5, 'stop_mult': 1.6, 'mfi_overbought': 55, 'trailing_stop': True}, 'bull_high_vol': {'position_scale': 1.25, 'reward_risk': 1.5, 'stop_mult': 1.6, 'mfi_overbought': 75, 'trailing_stop': True}, 'bear_med_vol': {'position_scale': 0.0, 'reward_risk': 2.0, 'stop_mult': 1.6}, 'bull_med_vol': {'position_scale': 0.0, 'reward_risk': 1.5, 'stop_mult': 1.6}, 'bull_low_vol': {'position_scale': 0.0, 'reward_risk': 1.5, 'stop_mult': 1.6}, 'bear_low_vol': {'position_scale': 0.0, 'reward_risk': 1.5, 'stop_mult': 1.6}}",394583.72639999934,17.937778052647406,1.1336443361661153,0.6534653465346535,-0.5276884660160981,101,3906.7695683168254,0.4217614973591063,"{'bear_high_vol': {'trades': 52, 'win_rate': 0.6538461538461539, 'avg_pnl': 6746.768988461528, 'total_pnl': 350831.98739999946, 'contribution': 0.8891192513204469}, 'bull_high_vol': {'trades': 49, 'win_rate': 0.6530612244897959, 'avg_pnl': 892.8926326530598, 'total_pnl': 43751.73899999993, 'contribution': 0.11088074867955325}}"
50,9,20,2,1.0,2.5,0.025,36,30,55,75,"{'bear_high_vol': {'position_scale': 2.25, 'reward_risk': 2.5, 'stop_mult': 1.0, 'mfi_overbought': 55, 'trailing_stop': True}, 'bull_high_vol': {'position_scale': 1.25, 'reward_risk': 2.0, 'stop_mult': 1.0, 'mfi_overbought': 75, 'trailing_stop': True}, 'bear_med_vol': {'position_scale': 0.0, 'reward_risk': 2.0, 'stop_mult': 1.0}, 'bull_med_vol': {'position_scale': 0.0, 'reward_risk': 1.5, 'stop_mult': 1.0}, 'bull_low_vol': {'position_scale': 0.0, 'reward_risk': 1.5, 'stop_mult': 1.0}, 'bear_low_vol': {'position_scale': 0.0, 'reward_risk': 1.5, 'stop_mult': 1.0}}",374831.59929999936,15.059130181413945,1.0921130110371322,0.6019417475728155,-0.504570999660754,103,3639.141740776693,0.41530853895646896,"{'bear_high_vol': {'trades': 54, 'win_rate': 0.5740740740740741, 'avg_pnl': 6194.062542592586, 'total_pnl': 334479.37729999964, 'contribution': 0.8923457305217656}, 'bull_high_vol': {'trades': 49, 'win_rate': 0.6326530612244898, 'avg_pnl': 823.5147346938729, 'total_pnl': 40352.221999999776, 'contribution': 0.10765426947823459}}"
50,9,20,2,1.0,2.5,0.025,36,30,55,75,"{'bear_high_vol': {'position_scale': 2.25, 'reward_risk': 2.5, 'stop_mult': 1.2, 'mfi_overbought': 55, 'trailing_stop': True}, 'bull_high_vol': {'position_scale': 1.25, 'reward_risk': 2.0, 'stop_mult': 1.2, 'mfi_overbought': 75, 'trailing_stop': True}, 'bear_med_vol': {'position_scale': 0.0, 'reward_risk': 2.0, 'stop_mult': 1.2}, 'bull_med_vol': {'position_scale': 0.0, 'reward_risk': 1.5, 'stop_mult': 1.2}, 'bull_low_vol': {'position_scale': 0.0, 'reward_risk': 1.5, 'stop_mult': 1.2}, 'bear_low_vol': {'position_scale': 0.0, 'reward_risk': 1.5, 'stop_mult': 1.2}}",405283.58639999933,20.695622596205396,1.179078402011957,0.6470588235294118,-0.5027229774142692,102,3973.3684941176407,0.4236363895342784,"{'bear_high_vol': {'trades': 54, 'win_rate': 0.6296296296296297, 'avg_pnl': 6666.0279148148065, 'total_pnl': 359965.50739999954, 'contribution': 0.8881818052328608}, 'bull_high_vol': {'trades': 48, 'win_rate': 0.6666666666666666, 'avg_pnl': 944.1266458333299, 'total_pnl': 45318.07899999984, 'contribution': 0.11181819476713926}}"
50,9,20,2,1.0,2.5,0.025,36,30,55,75,"{'bear_high_vol': {'position_scale': 2.25, 'reward_risk': 2.5, 'stop_mult': 1.4, 'mfi_overbought': 55, 'trailing_stop': True}, 'bull_high_vol': {'position_scale': 1.25, 'reward_risk': 2.0, 'stop_mult': 1.4, 'mfi_overbought': 75, 'trailing_stop': True}, 'bear_med_vol': {'position_scale': 0.0, 'reward_risk': 2.0, 'stop_mult': 1.4}, 'bull_med_vol': {'position_scale': 0.0, 'reward_risk': 1.5, 'stop_mult': 1.4}, 'bull_low_vol': {'position_scale': 0.0, 'reward_risk': 1.5, 'stop_mult': 1.4}, 'bear_low_vol': {'position_scale': 0.0, 'reward_risk': 1.5, 'stop_mult': 1.4}}",418097.30139999953,24.289788316978097,1.2260345800679622,0.66,-0.4450344239824514,100,4180.973013999996,0.49493901918784355,"{'bear_high_vol': {'trades': 54, 'win_rate': 0.6296296296296297, 'avg_pnl': 6600.753655555546, 'total_pnl': 356440.6973999995, 'contribution': 0.8525304904060782}, 'bull_high_vol': {'trades': 46, 'win_rate': 0.6956521739130435, 'avg_pnl': 1340.36095652174, 'total_pnl': 61656.60400000004, 'contribution': 0.1474695095939218}}"
50,9,20,2,1.0,2.5,0.025,36,30,55,75,"{'bear_high_vol': {'position_scale': 2.25, 'reward_risk': 2.5, 'stop_mult': 1.6, 'mfi_overbought': 55, 'trailing_stop': True}, 'bull_high_vol': {'position_scale': 1.25, 'reward_risk': 2.0, 'stop_mult': 1.6, 'mfi_overbought': 75, 'trailing_stop': True}, 'bear_med_vol': {'position_scale': 0.0, 'reward_risk': 2.0, 'stop_mult': 1.6}, 'bull_med_vol': {'position_scale': 0.0, 'reward_risk': 1.5, 'stop_mult': 1.6}, 'bull_low_vol': {'position_scale': 0.0, 'reward_risk': 1.5, 'stop_mult': 1.6}, 'bear_low_vol': {'position_scale': 0.0, 'reward_risk': 1.5, 'stop_mult': 1.6}}",415486.2113999995,23.10871243956346,1.2059333510147119,0.6767676767676768,-0.47730727086630165,99,4196.830418181813,0.5112219959461217,"{'bear_high_vol': {'trades': 52, 'win_rate': 0.6538461538461539, 'avg_pnl': 6746.768988461528, 'total_pnl': 350831.98739999946, 'contribution': 0.8443890020269391}, 'bull_high_vol': {'trades': 47, 'win_rate': 0.7021276595744681, 'avg_pnl': 1375.6217872340442, 'total_pnl': 64654.224000000075, 'contribution': 0.1556109979730609}}"
